D0067,S203,571,571,1,E1875
D0067,B7948,575,583,-1,E1875
D0068,S260,520,520,1,E2214
D0068,B7948,522,530,-1,E2214
D0069,S262,216,216,7,E2247
D0069,B7948,218,231,-7,E2247
D0070,S093,235,235,1,E1399
D0070,B0670,236,244,-1,E1399
D0071,S260,225,225,3,E2203
D0071,B7948,227,237,-3,E2203
D0072,S231,501,501,2,E2046
D0072,B8433,501,510,-2,E2046
D0073,S226,306,306,1,E2034
D0073,B8953,307,315,-1,E2034
D0074,S260,314,314,2,E2208
D0074,B7948,316,325,-2,E2208
D0075,S260,612,612,2,E2218
D0075,B7948,614,623,-2,E2218
D0076,S282,556,556,2,E2376
D0076,B8433,560,569,-2,E2376
D0077,S266,381,381,2,E2311
D0077,B7948,383,392,-2,E2311
D0078,S259,358,358,3,E2168
D0078,B7948,360,370,-3,E2168
D0079,S262,624,624,9,E2262
D0079,B7948,626,640,-9,E2262
D0080,S259,233,233,3,E2164
D0080,B7948,235,245,-3,E2164
D0081,S259,285,285,1,E2167
D0081,B7948,287,295,-1,E2167
D0082,S282,229,229,6,E2373
D0082,B7121,232,244,-6,E2373
D0083,S100,235,235,2,E1427
D0083,B4127,239,248,-2,E1427
D0084,S239,604,604,10,E2081
D0084,B7948,604,618,-10,E2081
D0085,S226,268,268,14,E2029
D0085,B4022,270,286,-14,E2029
D0086,S262,544,544,1,E2257
D0086,B7948,546,554,-1,E2257
D0087,S266,330,330,1,E2309
D0087,B7948,332,340,-1,E2309
D0088,S190,240,240,1,E1787
D0088,B3637,244,252,-1,E1787
D0089,S215,352,352,3,E1966
D0089,B7948,355,365,-3,E1966
D0090,S100,432,432,2,E1429
D0090,B8132,435,444,-2,E1429
D0091,S092,438,438,4,E1398
D0091,B4253,444,455,-4,E1398
D0092,S203,519,519,2,E1874
D0092,B7948,523,532,-2,E1874
D0093,S266,589,589,1,E2313
D0093,B7948,591,599,-1,E2313
D0094,S215,364,364,4,E1967
D0094,B7948,367,378,-4,E1967
D0095,S195,358,358,1,E1799
D0095,B4112,364,372,-1,E1799
D0096,S097,210,210,2,E1407
D0096,B7817,213,222,-2,E1407
D0097,S259,585,585,2,E2170
D0097,B7948,587,596,-2,E2170
D0098,S260,351,351,2,E2210
D0098,B7948,353,362,-2,E2210
D0099,S239,436,436,2,E2080
D0099,B7948,436,445,-2,E2080
D0100,S114,373,373,3,E1502
D0100,B5282,375,385,-3,E1502
D0101,S262,521,521,1,E2256
D0101,B7948,523,531,-1,E2256
D0102,S260,364,364,1,E2211
D0102,B7948,366,374,-1,E2211
D0103,S170,274,274,10,E1718
D0103,B3104,278,292,-10,E1718
D0104,S226,244,244,8,E2031
D0104,B4158,247,260,-8,E2031
D0105,S260,596,596,4,E2217
D0105,B7948,598,609,-4,E2217
D0106,S262,597,597,10,E2260
D0106,B7948,599,613,-10,E2260
D0107,S203,621,621,2,E1876
D0107,B7948,625,634,-2,E1876
D0108,S265,626,626,13,E2272
D0108,B7948,629,645,-13,E2272
D0109,S260,250,250,3,E2205
D0109,B7948,252,262,-3,E2205
D0110,S231,453,453,2,E2045
D0110,B7121,454,463,-2,E2045
D0111,S262,578,578,4,E2259
D0111,B7948,580,591,-4,E2259
D0112,S259,225,225,5,E2163
D0112,B7948,227,239,-5,E2163
D0113,S266,301,301,2,E2307
D0113,B7948,303,312,-2,E2307
D0001,S382,338,338,1,E2891
D0001,B7768,582,590,-1,E2891
D0002,S545,333,333,1,E3859
D0002,B7768,605,613,-1,E3859
D0003,S504,423,423,1,E3588
D0003,B0530,686,694,-1,E3588
D0014,B7768,605,613,-1,E3859
D0024,B7768,830,838,-1,E2967
D0011,B7768,841,849,-1,E3039
D0005,B0530,822,839,-15,E3096
D0006,S003,266,266,13,E0052
D0006,B7768,523,532,-2,E3347
D0007,S035,248,248,1,E0706
D0007,B7768,412,420,-1,E0509
D0008,S021,426,426,1,E0510
D0008,B7768,587,595,-1,E0510
D0009,S476,314,314,1,E3415
D0009,B7768,403,415,-5,E3052
D0010,S414,590,590,4,E3019
D0010,B7768,870,881,-4,E3019
D0011,S415,561,561,1,E3039
D0011,B7768,841,849,-1,E3039
D0012,S096,348,348,4,E1405
D0013,B7768,383,391,-1,E0508
D0013,S021,222,222,1,E0508
D0001,S382,338,338,1,E2891
D0014,S379,516,516,1,E2878
D0014,B7768,755,763,-1,E2878
D0015,S415,561,561,1,E3039
D0015,B7768,841,849,-1,E3039
D0016,S017,251,251,2,E0346
D0016,B0530,433,442,-2,E0346
D0017,S021,251,251,1,E0509
D0017,B7768,412,420,-1,E0509
D0018,S003,568,568,1,E0053
D0018,B7768,731,739,-1,E0053
D0012,S096,348,348,4,E1405
D0019,B7768,830,838,-1,E2967
D0020,S476,314,314,1,E3415
D0020,B7768,566,574,-1,E3415
D0021,S016,275,275,1,E0323
D0021,B7768,436,444,-1,E0323
D0022,S521,269,269,1,E3748
D0022,B7768,551,559,-1,E3748
D0023,S035,248,248,1,E0706
D0023,B7768,411,419,-1,E0706
D0024,S165,576,576,2,E1703
D0024,B7768,819,828,-2,E1703
D0025,S418,299,299,5,E3052
D0025,B7768,403,415,-5,E3052
D0030,S421,551,551,15,E3096
D0026,B7768,781,789,-1,E2246
D0027,S096,348,348,4,E1405
D0027,B5923,353,364,-4,E1405
D0028,S521,269,269,1,E3748
D0028,B7768,551,559,-1,E3748
D0029,S025,622,622,1,E0565
D0029,B0530,686,694,-1,E3588
D0030,S035,248,248,1,E0706
D0030,B7768,411,419,-1,E0706
D0031,S016,275,275,1,E0323
D0006,S379,516,516,1,E2878
D0032,S054,285,285,3,E1055
D0032,B7768,446,456,-3,E1055
D0001,S259,224,224,2,E2148
D0001,B2232,366,375,-2,E2148
D0002,S262,617,617,1,E2225
D0002,B2232,759,767,-1,E2225
D0003,S203,358,358,2,E1871
D0003,B0552,498,507,-2,E1871
D0004,S418,498,498,3,E3045
D0004,B2232,499,509,-3,E3045
D0005,S417,602,602,1,E3041
D0005,B0552,481,490,-2,E2201
D0006,S435,267,267,1,E3211
D0006,B7380,272,280,-1,E3211
D0007,S347,331,331,3,E2745
D0007,B8090,459,469,-3,E2745
D0008,S262,220,220,1,E2241
D0008,B0552,363,371,-1,E2241
D0009,S435,563,563,2,E3208
D0009,B2232,566,575,-2,E3208
D0010,S418,487,487,2,E3049
D0010,B0552,489,498,-2,E3049
D0011,S417,279,279,1,E3043
D0011,B1987,284,292,-1,E3043
D0012,S259,224,224,2,E2148
D0012,B2232,366,375,-2,E2148
D0013,S418,565,565,2,E3050
D0013,B2232,416,435,-21,E2075
D0014,S286,241,241,10,E2395
D0014,B0552,386,400,-10,E2395
D0015,S426,621,621,1,E3125
D0015,B2232,624,632,-1,E3125
D0016,S262,614,614,1,E2224
D0016,B2232,756,764,-1,E2224
D0017,S262,220,220,1,E2241
D0017,B0552,363,371,-1,E2241
D0018,S260,235,235,1,E2175
D0018,B2232,377,385,-1,E2175
D0019,S418,493,493,6,E3044
D0019,B2232,494,506,-6,E3044
D0020,S260,291,291,1,E2200
D0020,B0552,434,442,-1,E2200
D0021,S266,228,228,3,E2278
D0021,B2232,370,380,-3,E2278
D0022,S226,446,446,10,E2027
D0022,B2232,584,598,-10,E2027
D0023,S260,338,338,2,E2201
D0023,B0552,481,490,-2,E2201
D0024,S260,262,262,1,E2199
D0024,B0552,405,413,-1,E2199
D0025,S483,328,328,9,E3458
D0025,B4188,469,483,-9,E3458
D0026,S426,211,211,1,E3123
D0026,B2232,214,222,-1,E3123
D0027,S266,244,244,2,E2294
D0027,B0552,387,396,-2,E2294
D0028,S418,565,565,2,E3050
D0028,B0552,567,576,-2,E3050
D0029,S260,599,599,1,E2202
D0029,B0552,742,750,-1,E2202
D0030,S435,563,563,2,E3208
D0030,B2232,566,575,-2,E3208
D0031,S259,557,557,1,E2150
D0031,B2232,699,707,-1,E2150
D0032,S435,267,267,1,E3211
D0032,B2232,759,767,-1,E2225
D0033,S239,243,243,12,E2078
D0033,B0552,386,401,-12,E2078
D0034,S239,559,559,1,E2079
D0034,B0552,702,710,-1,E2079
D0035,S426,614,614,1,E3124
D0035,B2232,617,625,-1,E3124
D0036,S417,279,279,1,E3043
D0036,B1987,284,292,-1,E3043
D0037,S260,599,599,1,E2202
D0037,B0552,742,750,-1,E2202
D0038,S260,262,262,1,E2199
D0038,B0552,405,413,-1,E2199
D0039,S239,274,274,21,E2075
D0039,B2232,416,435,-21,E2075
D0040,S418,569,569,1,E3047
D0040,B2347,577,585,-1,E3047
D0041,S418,586,586,2,E3051
D0041,B0552,588,597,-2,E3051
D0042,S418,591,591,3,E3046
D0042,B2232,592,602,-3,E3046
D0043,S426,621,621,1,E3125
D0043,B2232,624,632,-1,E3125
D0044,S259,557,557,1,E2150
D0044,B2232,699,707,-1,E2150
D0045,S418,272,272,1,E3048
D0045,B0552,274,282,-1,E3048
D0046,S435,563,563,2,E3208
D0046,B2232,566,575,-2,E3208
D0047,S260,338,338,2,E2201
D0047,B0552,481,490,-2,E2201
D0048,S418,498,498,3,E3045
D0048,B2232,499,509,-3,E3045
D0001,S606,384,384,1,E4309
D0001,B7906,396,404,-1,E4309
D0002,S592,261,261,2,E4145
D0002,B4176,261,270,-2,E4145
D0003,S586,227,227,3,E4112
D0003,B4243,232,242,-3,E4112
D0004,S590,329,329,1,E4138
D0004,B7926,330,338,-1,E4138
D0005,S573,222,222,2,E3989
D0005,B2903,231,240,-2,E3989
D0006,S592,302,302,1,E4147
D0006,B6062,304,312,-1,E4147
D0007,S590,629,629,2,E4136
D0007,B6062,631,640,-2,E4136
D0008,S596,235,235,3,E4169
D0008,B6746,238,248,-3,E4169
D0009,S588,618,618,3,E4124
D0009,B8388,549,558,-2,E4159
D0010,S573,213,213,2,E4006
D0010,B7596,220,229,-2,E4006
D0011,S584,616,616,2,E4103
D0011,B1489,621,630,-2,E4103
D0012,S594,614,614,1,E4153
D0012,B3275,615,623,-1,E4153
D0013,S590,223,223,1,E4132
D0013,B4176,223,231,-1,E4132
D0014,S590,246,246,1,E4135
D0014,B5571,249,257,-1,E4135
D0015,S574,598,598,2,E4045
D0015,B6372,608,617,-2,E4045
D0016,S596,235,235,3,E4169
D0016,B6746,238,248,-3,E4169
D0017,S573,222,222,2,E3989
D0017,B2903,231,240,-2,E3989
D0018,S592,224,224,4,E4148
D0018,B0795,234,245,-4,E4148
D0019,S586,307,307,2,E4117
D0019,B0995,313,322,-2,E4117
D0020,S590,329,329,1,E4138
D0020,B7926,330,338,-1,E4138
D0021,S584,365,365,2,E4107
D0021,B7926,370,379,-2,E4107
D0022,S574,316,316,2,E4051
D0022,B9018,322,331,-2,E4051
D0023,S579,289,289,2,E4079
D0023,B5571,294,303,-2,E4079
D0024,S588,610,610,2,E4125
D0024,B7608,616,625,-2,E4125
D0025,S590,288,288,1,E4133
D0025,B4176,288,296,-1,E4133
D0026,S595,469,469,1,E4162
D0026,B3275,472,480,-1,E4162
D0027,S575,425,425,1,E4054
D0027,B7926,433,441,-1,E4054
D0028,S594,620,620,3,E4154
D0028,B3275,621,631,-3,E4154
D0029,S592,560,560,3,E4140
D0029,B1060,562,572,-3,E4140
D0030,S587,299,299,1,E4122
D0030,B4854,303,311,-1,E4122
D0031,S594,260,260,2,E4158
D0031,B7926,263,272,-2,E4158
D0032,S334,399,399,2,E2592
D0032,B7926,433,441,-1,E4054
D0033,S574,598,598,2,E4045
D0033,B6372,608,617,-2,E4045
D0034,S586,307,307,2,E4117
D0034,B0995,313,322,-2,E4117
D0035,S587,299,299,1,E4122
D0035,B4854,303,311,-1,E4122
D0036,S574,275,275,2,E4043
D0036,B5839,285,294,-2,E4043
D0037,S590,328,328,1,E4134
D0037,B4176,328,336,-1,E4134
D0038,S594,614,614,1,E4153
D0038,B3275,615,623,-1,E4153
D0039,S595,469,469,1,E4162
D0039,B3275,472,480,-1,E4162
D0040,S592,622,622,2,E4146
D0040,B4176,622,631,-2,E4146
D0041,S590,288,288,1,E4133
D0041,B4176,288,296,-1,E4133
D0042,S574,316,316,2,E4051
D0042,B9018,322,331,-2,E4051
D0043,S590,469,469,1,E4130
D0043,B3019,474,482,-1,E4130
D0044,S574,224,224,2,E4049
D0044,B7596,231,240,-2,E4049
D0045,S593,607,607,2,E4152
D0045,B7926,610,619,-2,E4152
D0046,S608,217,217,1,E4314
D0046,B2388,221,229,-1,E4314
D0047,S573,213,213,2,E4006
D0047,B7596,220,229,-2,E4006
D0048,S573,262,262,2,E4008
D0048,B7596,269,278,-2,E4008
D0049,S589,620,620,3,E4128
D0049,B7596,626,636,-3,E4128
D0050,S594,214,214,2,E4157
D0050,B5571,218,227,-2,E4157
D0051,S594,216,216,1,E4160
D0051,B0995,220,228,-1,E4160
D0052,S601,597,597,1,E4246
D0052,B5966,610,618,-1,E4246
D0053,S608,222,222,4,E4313
D0053,B1437,231,242,-4,E4313
D0054,S589,404,404,4,E4126
D0054,B4176,404,415,-4,E4126
D0055,S592,560,560,3,E4140
D0055,B1060,562,572,-3,E4140
D0056,S573,254,254,2,E4007
D0056,B7596,261,270,-2,E4007
D0057,S592,224,224,4,E4148
D0057,B0795,234,245,-4,E4148
D0058,S594,544,544,2,E4159
D0058,B8388,549,558,-2,E4159
D0059,S595,608,608,2,E4164
D0059,B7596,612,621,-2,E4164
D0060,S334,399,399,2,E2592
D0060,B2756,510,519,-2,E2592
D0061,S595,592,592,3,E4163
D0061,B4176,598,608,-3,E4163
D0062,S587,234,234,1,E4121
D0062,B4854,238,246,-1,E4121
D0063,S573,415,415,1,E4009
D0063,B7596,422,430,-1,E4009
D0064,S594,260,260,2,E4161
D0064,B0995,264,273,-2,E4161
D0065,S588,610,610,2,E4125
D0065,B7608,616,625,-2,E4125
D0001,S307,254,254,1,E2472
D0001,B2530,256,264,-1,E2472
D0002,S131,235,235,1,E1545
D0002,B3577,245,253,-1,E1545
D0003,S125,337,337,2,E1526
D0003,B3647,344,353,-2,E1526
D0004,S307,254,254,1,E2472
D0004,B2530,256,264,-1,E2472
D0005,S163,581,581,1,E1669
D0005,B1936,581,589,-1,E1669
D0006,S324,244,244,1,E2549
D0006,B6194,246,254,-1,E2549
D0007,S324,601,601,6,E2548
D0007,B1749,606,618,-6,E2548
D0008,S163,581,581,1,E1669
D0008,B1936,581,589,-1,E1669
D0009,S125,587,587,1,E1525
D0009,B0815,295,304,-2,E2474
D0010,S307,254,254,1,E2472
D0010,B2530,256,264,-1,E2472
D0011,S141,584,584,3,E1590
D0011,B0829,590,600,-3,E1590
D0001,B7245,467,478,-4,E4239
D0001,B7245,467,478,-4,E4239
D0002,S131,260,260,1,E1549
D0005,S370,409,409,1,E2823
D0003,S370,409,409,1,E2823
D0002,B5400,307,315,-1,E2759
D0004,S476,519,519,2,E3403
D0005,B0200,602,611,-2,E3403
D0002,B5400,307,315,-1,E2759
D0004,B0200,602,611,-2,E3403
D0001,S182,286,286,1,E1771
D0001,B8744,291,299,-1,E1771
D0002,S153,244,244,6,E1640
D0002,B3478,246,258,-6,E1640
D0003,S165,419,419,2,E1680
D0003,B1600,422,431,-2,E1680
D0004,S181,596,596,12,E1766
D0004,B3970,601,616,-12,E1766
D0005,S260,318,318,1,E2180
D0005,B3186,320,328,-1,E2180
D0006,S269,210,210,1,E2326
D0006,B2487,212,220,-1,E2326
D0007,S266,592,592,2,E2292
D0007,B0454,593,602,-2,E2292
D0008,S108,334,334,3,E1479
D0008,B6306,338,348,-3,E1479
D0009,S165,255,255,8,E1697
D0009,B4544,260,273,-8,E1697
D0010,S105,474,474,6,E1453
D0010,B1663,477,489,-6,E1453
D0011,S157,534,534,3,E1657
D0011,B7826,536,546,-3,E1657
D0012,S271,627,627,2,E2334
D0012,B8252,631,640,-2,E2334
D0013,S156,213,213,1,E1652
D0013,B7522,216,224,-1,E1652
D0014,S259,251,251,1,E2157
D0014,B3186,237,252,-12,E2387
D0015,S260,585,585,3,E2192
D0015,B4036,585,595,-3,E2192
D0016,S165,576,576,13,E1683
D0016,B2477,582,598,-13,E1683
D0017,S235,229,229,3,E2056
D0017,B5994,231,241,-3,E2056
D0018,S244,282,282,1,E2098
D0018,B3672,290,298,-1,E2098
D0019,S108,621,621,5,E1471
D0019,B1336,640,652,-5,E1471
D0020,S294,333,333,1,E2418
D0020,B1972,333,341,-1,E2418
D0021,S253,580,580,1,E2137
D0021,B3796,583,591,-1,E2137
D0022,S208,628,628,18,E1892
D0022,B2654,633,651,-18,E1892
D0023,S326,288,288,1,E2561
D0023,B9203,289,297,-1,E2561
D0024,S108,621,621,5,E1471
D0024,B1336,640,652,-5,E1471
D0025,S188,589,589,2,E1783
D0025,B2108,591,600,-2,E1783
D0026,S308,561,561,13,E2475
D0026,B1740,563,579,-13,E2475
D0027,S326,554,554,4,E2559
D0027,B6864,555,566,-4,E2559
D0028,S170,293,293,13,E1720
D0028,B8835,294,310,-13,E1720
D0029,S236,212,212,1,E2059
D0029,B4344,214,222,-1,E2059
D0030,S235,229,229,3,E2056
D0030,B5994,231,241,-3,E2056
D0031,S229,554,554,2,E2041
D0031,B5449,556,565,-2,E2041
D0032,S160,589,589,1,E1664
D0032,B8974,595,603,-1,E1664
D0033,S175,332,332,1,E1751
D0033,B8998,337,345,-1,E1751
D0034,S161,233,233,2,E1666
D0034,B0790,238,247,-2,E1666
D0035,S322,470,470,8,E2524
D0035,B1142,474,487,-8,E2524
D0036,S142,382,382,1,E1595
D0036,B3198,382,390,-1,E1595
D0037,S221,572,572,2,E1995
D0037,B0397,575,584,-2,E1995
D0038,S201,595,595,1,E1828
D0038,B2546,600,608,-1,E1828
D0039,S269,274,274,1,E2330
D0039,B0724,277,285,-1,E2330
D0040,S164,440,440,4,E1673
D0040,B8744,441,452,-4,E1673
D0041,S267,368,368,2,E2315
D0041,B1074,372,381,-2,E2315
D0042,S174,213,213,14,E1745
D0042,B7890,220,236,-14,E1745
D0043,S221,247,247,2,E1992
D0043,B3330,248,257,-2,E1992
D0044,S165,274,274,11,E1681
D0044,B1602,278,293,-11,E1681
D0045,S177,619,619,1,E1753
D0045,B3243,626,634,-1,E1753
D0046,S243,569,569,3,E2095
D0046,B8203,576,586,-3,E2095
D0047,S201,232,232,2,E1826
D0047,B2546,237,246,-2,E1826
D0048,S211,564,564,1,E1927
D0048,B0359,565,573,-1,E1927
D0049,S247,228,228,3,E2108
D0049,B4139,230,240,-3,E2108
D0050,S251,298,298,2,E2129
D0050,B0149,300,309,-2,E2129
D0051,S158,604,604,2,E1660
D0051,B5026,612,621,-2,E1660
D0052,S201,595,595,2,E1859
D0052,B7611,599,608,-2,E1859
D0053,S266,344,344,2,E2290
D0053,B0454,345,354,-2,E2290
D0054,S168,267,267,4,E1713
D0054,B1876,271,282,-4,E1713
D0055,S241,244,244,4,E2088
D0055,B0745,249,260,-4,E2088
D0056,S326,251,251,1,E2560
D0056,B9203,252,260,-1,E2560
D0057,S208,431,431,18,E1903
D0057,B0745,432,450,-18,E1903
D0058,S293,221,221,10,E2412
D0058,B5810,223,237,-10,E2412
D0059,S294,267,267,2,E2416
D0059,B1972,267,276,-2,E2416
D0060,S233,231,231,5,E2049
D0060,B0503,235,247,-5,E2049
D0061,S218,258,258,2,E1984
D0061,B9208,270,286,-14,E1908
D0062,S201,278,278,2,E1835
D0062,B4155,279,288,-2,E1835
D0063,S142,537,537,2,E1597
D0063,B3198,537,546,-2,E1597
D0064,S243,572,572,4,E2097
D0064,B8907,579,590,-4,E2097
D0065,S224,234,234,1,E2017
D0065,B4364,238,246,-1,E2017
D0066,S154,297,297,2,E1647
D0066,B6818,301,310,-2,E1647
D0067,S142,611,611,1,E1599
D0067,B3198,611,619,-1,E1599
D0068,S173,580,580,1,E1726
D0068,B1251,581,589,-1,E1726
D0069,S218,302,302,3,E1974
D0069,B1402,309,319,-3,E1974
D0070,S211,434,434,1,E1929
D0070,B3888,435,443,-1,E1929
D0071,S165,315,315,12,E1684
D0071,B2546,316,331,-12,E1684
D0072,S266,342,342,2,E2282
D0072,B4036,342,351,-2,E2282
D0073,S266,246,246,4,E2280
D0073,B4036,246,257,-4,E2280
D0074,S262,619,619,1,E2229
D0074,B3186,621,629,-1,E2229
D0075,S260,256,256,1,E2187
D0075,B4036,256,264,-1,E2187
D0076,S103,295,295,2,E1450
D0076,B8073,303,312,-2,E1450
D0077,S266,613,613,1,E2286
D0077,B4036,613,621,-1,E2286
D0078,S174,454,454,16,E1738
D0078,B4340,456,473,-16,E1738
D0079,S322,291,291,21,E2532
D0079,B0280,295,314,-21,E2532
D0080,S213,224,224,2,E1959
D0080,B8203,228,237,-2,E1959
D0081,S349,619,619,2,E2751
D0081,B6188,623,632,-2,E2751
D0082,S198,261,261,2,E1816
D0082,B7609,269,278,-2,E1816
D0083,S245,562,562,2,E2102
D0083,B5222,565,574,-2,E2102
D0084,S218,245,245,1,E1981
D0084,B3661,251,259,-1,E1981
D0085,S177,619,619,1,E1753
D0085,B3243,626,634,-1,E1753
D0086,S243,256,256,4,E2092
D0086,B4186,262,273,-4,E2092
D0087,S218,233,233,1,E1979
D0087,B1972,241,249,-1,E1979
D0088,S260,382,382,1,E2190
D0088,B4036,382,390,-1,E2190
D0089,S253,227,227,1,E2138
D0089,B4008,231,239,-1,E2138
D0090,S165,624,624,11,E1682
D0090,B1602,628,643,-11,E1682
D0091,S218,300,300,1,E1986
D0091,B6579,305,313,-1,E1986
D0092,S254,512,512,3,E2141
D0092,B1972,515,525,-3,E2141
D0093,S194,411,411,2,E1797
D0093,B9097,416,425,-2,E1797
D0094,S211,564,564,1,E1927
D0094,B0359,565,573,-1,E1927
D0095,S174,226,226,10,E1729
D0095,B8615,299,307,-1,E1768
D0096,S194,213,213,1,E1795
D0096,B8139,215,223,-1,E1795
D0097,S227,513,513,3,E2037
D0097,B3200,517,527,-3,E2037
D0098,S175,251,251,2,E1750
D0098,B5217,261,270,-2,E1750
D0099,S151,275,275,5,E1624
D0099,B7235,276,288,-5,E1624
D0100,S153,333,333,4,E1639
D0100,B3431,343,354,-4,E1639
D0101,S259,604,604,1,E2156
D0101,B4036,604,612,-1,E2156
D0102,S212,554,554,1,E1939
D0102,B0155,558,566,-1,E1939
D0103,S213,336,336,2,E1950
D0103,B2604,342,351,-2,E1950
D0104,S165,269,269,13,E1698
D0104,B4808,270,286,-13,E1698
D0105,S234,353,353,3,E2051
D0105,B1972,358,368,-3,E2051
D0106,S237,352,352,1,E2062
D0106,B1248,352,360,-1,E2062
D0107,S352,297,297,2,E2764
D0107,B6864,301,310,-2,E2764
D0108,S201,240,240,2,E1860
D0108,B0767,241,250,-2,E1860
D0109,S208,212,212,15,E1894
D0109,B0397,215,232,-15,E1894
D0110,S268,253,253,1,E2319
D0110,B1339,254,262,-1,E2319
D0111,S181,596,596,12,E1766
D0111,B3970,601,616,-12,E1766
D0112,S211,404,404,1,E1928
D0112,B3888,405,413,-1,E1928
D0113,S322,269,269,11,E2530
D0113,B2114,270,285,-11,E2530
D0114,S103,549,549,4,E1448
D0114,B2410,554,565,-4,E1448
D0115,S194,293,293,2,E1794
D0115,B3228,299,308,-2,E1794
D0116,S266,344,344,2,E2290
D0116,B0454,345,354,-2,E2290
D0117,S161,588,588,1,E1665
D0117,B4133,590,598,-1,E1665
D0118,S172,325,325,1,E1724
D0118,B4808,327,335,-1,E1724
D0119,S222,322,322,6,E2001
D0119,B5936,324,336,-6,E2001
D0120,S198,212,212,4,E1809
D0120,B4289,216,227,-4,E1809
D0121,S184,220,220,1,E1777
D0121,B8025,222,230,-1,E1777
D0122,S165,325,325,1,E1677
D0122,B1476,330,338,-1,E1677
D0123,S266,302,302,1,E2281
D0123,B4289,216,227,-4,E1809
D0124,S142,287,287,2,E1593
D0124,B3198,287,296,-2,E1593
D0125,S208,507,507,1,E1905
D0125,B7803,508,516,-1,E1905
D0126,S205,600,600,4,E1882
D0126,B6838,602,613,-4,E1882
D0127,S224,560,560,1,E2023
D0127,B9097,563,571,-1,E2023
D0128,S243,572,572,4,E2097
D0128,B8907,579,590,-4,E2097
D0129,S221,553,553,2,E1991
D0129,B2148,557,566,-2,E1991
D0130,S227,478,478,5,E2036
D0130,B2672,485,497,-5,E2036
D0131,S101,293,293,1,E1432
D0131,B3438,293,301,-1,E1432
D0132,S201,276,276,3,E1837
D0132,B0430,278,288,-3,E1837
D0133,S112,300,300,3,E1500
D0133,B8718,303,313,-3,E1500
D0134,S176,251,251,2,E1752
D0134,B3016,252,261,-2,E1752
D0135,S154,590,590,3,E1645
D0135,B3211,592,602,-3,E1645
D0136,S208,625,625,4,E1904
D0136,B0745,626,637,-4,E1904
D0137,S237,238,238,9,E2069
D0137,B5746,251,265,-9,E2069
D0138,S260,229,229,3,E2186
D0138,B4036,229,239,-3,E2186
D0139,S260,600,600,4,E2193
D0139,B4036,600,611,-4,E2193
D0140,S105,213,213,10,E1456
D0140,B4277,221,235,-10,E1456
D0141,S234,353,353,3,E2051
D0141,B3907,472,481,-2,E1776
D0142,S208,594,594,17,E1891
D0142,B2597,597,614,-17,E1891
D0143,S102,624,624,2,E1446
D0143,B7180,630,639,-2,E1446
D0144,S239,310,310,2,E2076
D0507,S213,469,469,1,E1960
D0145,S152,582,582,14,E1627
D0145,B2740,583,599,-14,E1627
D0146,S127,226,226,1,E1528
D0146,B1089,227,235,-1,E1528
D0147,S286,249,249,8,E2398
D0147,B6216,250,263,-8,E2398
D0148,S243,226,226,1,E2094
D0148,B7087,233,241,-1,E2094
D0149,S112,238,238,3,E1497
D0149,B3395,239,249,-3,E1497
D0150,S148,383,383,1,E1619
D0150,B5026,384,392,-1,E1619
D0151,S174,290,290,9,E1735
D0151,B3018,292,306,-9,E1735
D0152,S198,263,263,4,E1812
D0152,B6579,270,281,-4,E1812
D0153,S101,312,312,2,E1433
D0153,B3438,312,321,-2,E1433
D0154,S165,419,419,2,E1680
D0154,B1600,422,431,-2,E1680
D0155,S241,211,211,2,E2089
D0155,B8907,213,222,-2,E2089
D0156,S252,231,231,1,E2134
D0156,B7990,231,239,-1,E2134
D0157,S102,273,273,2,E1443
D0157,B1593,275,284,-2,E1443
D0158,S211,246,246,3,E1938
D0158,B7214,246,256,-3,E1938
D0159,S165,624,624,1,E1692
D0159,B0348,625,633,-1,E1692
D0160,S110,307,307,1,E1486
D0160,B4845,315,323,-1,E1486
D0161,S180,525,525,3,E1757
D0161,B3243,532,542,-3,E1757
D0162,S212,516,516,1,E1947
D0162,B7989,524,532,-1,E1947
D0163,S260,275,275,1,E2179
D0163,B3186,277,285,-1,E2179
D0164,S142,382,382,1,E1595
D0164,B3198,382,390,-1,E1595
D0165,S310,584,584,2,E2478
D0165,B1345,594,603,-2,E2478
D0166,S189,252,252,2,E1786
D0166,B7783,259,268,-2,E1786
D0167,S201,232,232,2,E1826
D0167,B2546,237,246,-2,E1826
D0168,S016,509,509,1,E0209
D0168,B3009,612,620,-1,E0209
D0169,S173,580,580,1,E1726
D0169,B1251,581,589,-1,E1726
D0170,S322,470,470,8,E2524
D0170,B1142,474,487,-8,E2524
D0171,S243,256,256,4,E2092
D0171,B4186,262,273,-4,E2092
D0172,S165,307,307,1,E1704
D0172,B7826,308,316,-1,E1704
D0173,S149,617,617,2,E1620
D0173,B2019,620,629,-2,E1620
D0174,S260,382,382,1,E2190
D0174,B4036,382,390,-1,E2190
D0175,S198,535,535,6,E1804
D0175,B1502,542,554,-6,E1804
D0176,S295,545,545,1,E2431
D0176,B5222,553,561,-1,E2431
D0177,S245,562,562,2,E2102
D0177,B5222,565,574,-2,E2102
D0178,S103,295,295,2,E1450
D0178,B8073,303,312,-2,E1450
D0179,S262,621,621,1,E2239
D0179,B0454,622,630,-1,E2239
D0180,S165,609,609,11,E1696
D0180,B4390,614,629,-11,E1696
D0181,S144,374,374,4,E1612
